9096
-0.865357 -0.310361 -0.393488  3.00 HYA
-0.352581  0.230939 -0.906837  3.01 CAR
 0.677536 -0.415486 -0.606890  3.01 GRU
 0.378320  0.555247  0.740658  3.01 PER
-0.696133  0.155403  0.700892  3.01 UMA
-0.076609  0.862075 -0.500956  3.02 CMA
-0.248389  0.880355 -0.404077  3.02 CMA
-0.618176 -0.483313  0.619893  3.03 BOO
-0.041400 -0.763497 -0.644483  3.03 SCO
 0.819679  0.570463 -0.051944  3.04 CET
-0.654814 -0.339484 -0.675254  3.04 CEN
-0.199644 -0.239468  0.950157  3.05 UMI
-0.681971  0.309613  0.662612  3.05 UMA
-0.365280 -0.074785 -0.927889  3.05 MUS
 0.118325 -0.361187  0.924956  3.07 DRA
 0.340583 -0.814974  0.468850  3.08 CYG
-0.230670 -0.752959 -0.616315  3.08 SCO
 0.558085 -0.789588 -0.255132  3.08 CAP
-0.915404  0.290274 -0.278884  3.11 HYA
 0.430443 -0.524184 -0.734813  3.11 IND
 0.061555 -0.798763 -0.598488  3.11 SGR
-0.689025  0.717297  0.103584  3.11 HYA
 0.031996  0.810756 -0.584509  3.12 COL
-0.451153  0.047856 -0.891163  3.13 CEN
-0.148017 -0.539393 -0.828943  3.13 ARA
-0.634565  0.527505  0.564859  3.13 LYN
-0.526537 -0.522699 -0.670481  3.13 CEN
-0.433451  0.328943 -0.838997  3.13 ---
-0.176920 -0.890078  0.420073  3.14 HER
-0.471125  0.474398  0.743632  3.14 UMA
-0.156036 -0.785283  0.599152  3.16 HER
-0.119574  0.719142 -0.684497  3.17 PUP
-0.091142 -0.401055  0.911509  3.17 DRA
 0.173911  0.731634  0.659141  3.17 AUR
 0.176345 -0.873456 -0.453847  3.17 SGR
-0.496619  0.371326  0.784530  3.17 UMA
-0.321050 -0.275433 -0.906126  3.19 CIR
 0.217988  0.898678 -0.380604  3.19 LEP
 0.299150  0.946478  0.121201  3.19 ORI
-0.265044 -0.950377  0.162895  3.20 OPH
 0.644464 -0.575525  0.503426  3.20 CYG
 0.213312 -0.019275  0.976794  3.21 CEP
-0.035309 -0.797399 -0.602418  3.21 ---
-0.484216 -0.584130 -0.651403  3.22 LUP
 0.542038 -0.840232 -0.014336  3.23 AQL
 0.262844 -0.204140  0.942995  3.23 CEP
-0.427805 -0.900161 -0.081808  3.24 OPH
 0.148695  0.227313 -0.962403  3.24 HYI
 0.214074 -0.813929  0.540085  3.24 LYR
 0.543325  0.535145 -0.646852  3.24 ERI
-0.276240  0.673291 -0.685836  3.25 PUP
 0.092730 -0.994406 -0.050574  3.26 SER
 0.845808  0.146584  0.512954  3.27 AND
-0.761083 -0.468092 -0.449046  3.27 HYA
-0.149546 -0.893889 -0.422609  3.27 OPH
 0.923270 -0.270639 -0.272630  3.27 AQR
-0.098178  0.460014 -0.882467  3.27 PIC
 0.209988  0.533064 -0.819602  3.27 DOR
-0.059926  0.921889  0.382791  3.28 GEM
-0.627924 -0.650631 -0.427072  3.29 LIB
-0.322815 -0.401967  0.856862  3.29 DRA
 0.657279  0.194954 -0.727995  3.31 PHE
 0.195831  0.940086 -0.279085  3.31 LEP
-0.542931 -0.036601  0.838979  3.31 UMA
-0.439794  0.177637 -0.880356  3.32 ---
 0.255014 -0.848123 -0.464388  3.32 SGR
-0.305351  0.152681 -0.939920  3.32 CAR
-0.150987 -0.712682 -0.685046  3.33 SCO
-0.416486  0.806105 -0.420398  3.34 PUP
-0.004185 -0.985477 -0.169755  3.34 OPH
-0.083294 -0.547418 -0.832704  3.34 ARA
-0.944808  0.191193  0.266051  3.34 LEO
 0.205444  0.413978 -0.886800  3.35 RET
 0.468305 -0.241569  0.849903  3.35 CEP
 0.154244  0.987147 -0.041822  3.36 ORI
-0.298198  0.387690  0.872224  3.36 UMA
-0.191379  0.955807  0.223175  3.36 GEM
 0.363926 -0.929842  0.054335  3.36 AQL
-0.450573 -0.549913 -0.703263  3.37 LUP
-0.915800 -0.401499 -0.010398  3.37 VIR
 0.389426  0.212310  0.896254  3.38 CAS
-0.969007 -0.239819  0.059263  3.38 VIR
-0.660985  0.742024  0.111797  3.38 HYA
 0.538183  0.563062  0.627152  3.39 PER
 0.373279  0.886497  0.273469  3.40 TAU
 0.925075 -0.330034  0.187920  3.40 PEG
-0.432168  0.208260 -0.877416  3.40 ---
-0.391503 -0.678935 -0.621105  3.41 LUP
 0.765944  0.411908  0.493622  3.41 TRI
